img_no 	 min_val 	max_val 	 ang_x 	 ang_y 	 ang_z 
7631 	 -0.000411 	 1.256739 	 2.085183 	 0.179156 	 0.718240 
7632 	 -0.000397 	 1.394673 	 -1.296249 	 -0.647431 	 -2.228909 
7633 	 -0.001002 	 1.155156 	 -2.931316 	 1.177066 	 1.496952 
7634 	 -0.000255 	 1.526422 	 -2.433545 	 0.005280 	 1.525885 
7635 	 -0.000482 	 1.301944 	 0.099419 	 0.490546 	 0.115820 
7636 	 -0.000550 	 1.314117 	 2.403437 	 -0.838544 	 -0.221207 
7637 	 -0.000326 	 1.316105 	 1.058187 	 0.859906 	 0.869772 
7638 	 -0.000365 	 1.300232 	 0.943693 	 0.171308 	 2.489311 
7639 	 -0.001619 	 1.348592 	 -0.771951 	 0.836097 	 -1.244069 
7640 	 -0.000263 	 1.343028 	 -1.553305 	 0.494332 	 2.294943 
7641 	 -0.000145 	 1.369813 	 1.820598 	 1.097725 	 2.476276 
7642 	 -0.000360 	 1.332327 	 0.808885 	 0.264144 	 -3.112307 
7643 	 -0.000941 	 1.356444 	 1.986471 	 0.122509 	 -1.016265 
7644 	 -0.000248 	 1.177774 	 0.259702 	 -1.119459 	 -2.425350 
7645 	 -0.000236 	 1.385614 	 -1.856064 	 -0.230406 	 -1.060805 
7646 	 -0.000223 	 1.463784 	 1.888161 	 1.249167 	 -0.870084 
7647 	 -0.000319 	 1.328781 	 0.577653 	 -0.128005 	 2.478426 
7648 	 -0.000216 	 1.155271 	 2.843360 	 0.289604 	 -0.947035 
7649 	 -0.000485 	 1.286614 	 -2.660884 	 0.255251 	 -0.542583 
7650 	 -0.000277 	 1.331919 	 -0.526446 	 -0.704731 	 -2.290923 
7651 	 -0.000281 	 1.382653 	 -1.195049 	 0.606034 	 -0.854801 
7652 	 -0.000202 	 1.346734 	 -1.715428 	 0.619514 	 1.944977 
7653 	 -0.000353 	 1.240514 	 -1.503898 	 0.857763 	 -0.401571 
7654 	 -0.000256 	 1.142760 	 1.826648 	 -0.469273 	 -0.848228 
7655 	 -0.000161 	 1.178578 	 2.365993 	 -0.033673 	 -1.967821 
7656 	 -0.000268 	 1.401049 	 1.903750 	 -0.990296 	 -2.180921 
7657 	 -0.000607 	 1.310039 	 -0.642606 	 0.260926 	 0.324653 
7658 	 -0.002278 	 1.367987 	 1.855516 	 0.374994 	 -1.571167 
7659 	 -0.000217 	 1.454934 	 2.156512 	 0.990518 	 2.695109 
7660 	 -0.000556 	 1.249801 	 0.099921 	 0.707628 	 -1.419607 
7661 	 -0.000178 	 1.241386 	 1.430008 	 -0.742415 	 -2.538574 
7662 	 -0.000417 	 1.202520 	 3.020724 	 0.214255 	 -0.771100 
7663 	 -0.000511 	 1.359163 	 -2.301517 	 -0.020558 	 2.756060 
7664 	 -0.000193 	 1.195428 	 -2.444354 	 0.342325 	 -0.958454 
7665 	 -0.000619 	 1.344560 	 3.137554 	 1.099996 	 -1.672406 
7666 	 -0.000792 	 1.179753 	 2.783573 	 0.764225 	 -1.942467 
7667 	 -0.000457 	 1.300379 	 -1.468896 	 -0.257668 	 1.005645 
7668 	 -0.000654 	 1.305478 	 -1.988992 	 0.879722 	 2.951625 
7669 	 -0.000211 	 1.306586 	 0.908421 	 0.565437 	 1.022963 
7670 	 -0.000243 	 1.338268 	 1.970020 	 0.305899 	 -1.939148 
7671 	 -0.000308 	 1.214087 	 -0.314147 	 0.225500 	 -0.377575 
7672 	 -0.000531 	 1.394938 	 -2.249207 	 0.479135 	 1.592634 
7673 	 -0.000387 	 1.357684 	 0.074462 	 1.272229 	 0.065501 
7674 	 -0.000518 	 1.180979 	 2.198330 	 0.249383 	 2.488403 
7675 	 -0.000313 	 1.224953 	 -0.389933 	 0.010458 	 -1.945714 
7676 	 -0.000309 	 1.199359 	 -0.679873 	 -0.661702 	 -2.407561 
7677 	 -0.000606 	 1.367711 	 0.714570 	 -0.098254 	 0.223185 
7678 	 -0.000204 	 1.326390 	 -2.786025 	 0.680074 	 -2.595805 
7679 	 -0.000305 	 1.414931 	 -2.155843 	 -0.556880 	 -1.949737 
7680 	 -0.000438 	 1.183746 	 2.778803 	 0.666070 	 2.641798 
7681 	 -0.000569 	 1.188807 	 2.857033 	 -0.534462 	 2.822926 
7682 	 -0.000218 	 1.353997 	 -2.572402 	 -0.954943 	 -0.690062 
7683 	 -0.000268 	 1.152152 	 0.158894 	 -0.458448 	 -2.775166 
7684 	 -0.000336 	 1.363741 	 -2.771362 	 -0.188602 	 -2.108493 
7685 	 -0.000440 	 1.240242 	 2.573562 	 -0.955667 	 -0.806606 
7686 	 -0.001706 	 1.400425 	 -1.540701 	 -0.944670 	 -1.651026 
7687 	 -0.000576 	 1.090270 	 0.853981 	 1.551259 	 -0.213092 
7688 	 -0.000376 	 1.345303 	 1.394241 	 -0.652091 	 -2.886060 
7689 	 -0.000541 	 1.099476 	 3.092639 	 -1.281965 	 2.101097 
7690 	 -0.000294 	 1.152246 	 0.039658 	 -0.387721 	 3.019696 
7691 	 -0.000741 	 1.302997 	 1.587087 	 -0.573595 	 -1.130162 
7692 	 -0.000499 	 1.304760 	 -1.383675 	 0.205271 	 2.853439 
7693 	 -0.000170 	 1.370476 	 1.537618 	 0.840215 	 -0.757621 
7694 	 -0.002001 	 1.440001 	 -1.776224 	 0.997133 	 1.340463 
7695 	 -0.000214 	 1.222544 	 -1.930507 	 0.222256 	 -0.700452 
7696 	 -0.000709 	 1.097358 	 1.129659 	 -0.320677 	 2.910606 
7697 	 -0.000770 	 1.420637 	 -0.904698 	 1.371890 	 1.887511 
7698 	 -0.000638 	 1.212273 	 -1.177082 	 -0.322126 	 1.379187 
7699 	 -0.000605 	 1.226790 	 1.101224 	 -0.328165 	 -0.724403 
7700 	 -0.000324 	 1.197471 	 -2.793275 	 -1.015577 	 -1.538623 
7701 	 -0.000680 	 1.325001 	 1.285026 	 0.585525 	 1.496594 
7702 	 -0.000430 	 1.341056 	 -1.633337 	 -0.407641 	 2.950686 
7703 	 -0.000283 	 1.288823 	 1.434091 	 -0.183381 	 -2.569828 
7704 	 -0.000191 	 1.375710 	 0.433587 	 -0.389375 	 2.261479 
7705 	 -0.000696 	 1.308441 	 1.507720 	 0.100278 	 0.017950 
7706 	 -0.000318 	 1.228451 	 2.051940 	 0.408234 	 -0.067666 
7707 	 -0.000239 	 1.308529 	 -1.991917 	 -0.474689 	 -1.100236 
7708 	 -0.000705 	 1.179020 	 -0.826571 	 1.003242 	 1.674732 
7709 	 -0.000453 	 1.114846 	 -0.681074 	 -1.283042 	 -1.076290 
7710 	 -0.000280 	 1.267094 	 2.891838 	 -1.109644 	 2.202288 
7711 	 -0.000223 	 1.175931 	 2.909921 	 -0.857039 	 -2.219761 
7712 	 -0.000308 	 1.263564 	 -0.199636 	 -0.282982 	 -1.934033 
7713 	 -0.000787 	 1.381843 	 -1.948827 	 0.846687 	 -0.245651 
7714 	 -0.000195 	 1.357801 	 -2.680767 	 -1.021356 	 -0.953492 
7715 	 -0.000359 	 1.190915 	 -1.491457 	 -0.241817 	 0.858417 
7716 	 -0.000163 	 1.462599 	 -2.331386 	 -0.317997 	 0.847339 
7717 	 -0.000236 	 1.503658 	 -2.609960 	 0.092967 	 1.411006 
7718 	 -0.000332 	 1.256647 	 -0.473684 	 0.105784 	 2.185469 
7719 	 -0.001954 	 1.468743 	 1.408069 	 -1.169317 	 1.887593 
7720 	 -0.000713 	 1.389624 	 -2.888344 	 -0.092333 	 -3.088630 
7721 	 -0.000361 	 1.269516 	 -1.609736 	 -0.289478 	 -0.227829 
7722 	 -0.000837 	 1.330960 	 -0.193746 	 0.055520 	 -3.081521 
7723 	 -0.000211 	 1.358086 	 1.615071 	 0.948703 	 2.670591 
7724 	 -0.000647 	 1.211612 	 -2.779535 	 -0.694995 	 -1.834002 
7725 	 -0.000637 	 1.287374 	 1.728887 	 -1.008976 	 -0.031404 
7726 	 -0.001980 	 1.453496 	 -1.730519 	 -0.597133 	 1.517453 
7727 	 -0.000286 	 1.136505 	 0.125483 	 -0.601519 	 -0.130354 
7728 	 -0.000491 	 1.298271 	 -1.516000 	 0.181420 	 -1.359783 
7729 	 -0.000477 	 1.393375 	 -2.788540 	 -0.118651 	 -0.016694 
7730 	 -0.000608 	 1.287924 	 -1.013057 	 0.202023 	 -2.863358 
7731 	 -0.000218 	 1.473234 	 1.191908 	 1.018901 	 -0.831601 
7732 	 -0.000406 	 1.444051 	 0.615758 	 1.065709 	 -2.939247 
7733 	 -0.000669 	 1.222448 	 2.063371 	 0.647693 	 -2.757918 
7734 	 -0.000290 	 1.295204 	 2.903097 	 -0.704866 	 -3.115748 
7735 	 -0.000282 	 1.280940 	 -2.779221 	 0.369472 	 2.000096 
7736 	 -0.000240 	 1.198629 	 -2.931417 	 0.020500 	 -2.400379 
7737 	 -0.000669 	 1.523957 	 -1.988442 	 -0.887073 	 -1.244112 
7738 	 -0.000186 	 1.197346 	 -0.985218 	 -0.343744 	 0.882861 
7739 	 -0.000271 	 1.406778 	 0.577406 	 0.114778 	 -0.806001 
7740 	 -0.000320 	 1.348927 	 1.576651 	 -0.200511 	 1.233475 
7741 	 -0.000753 	 1.342186 	 -0.304002 	 -1.190795 	 2.147783 
7742 	 -0.000172 	 1.232831 	 -2.951381 	 -0.626871 	 -0.677288 
7743 	 -0.000307 	 1.385348 	 -1.726698 	 0.692440 	 2.827397 
7744 	 -0.000677 	 1.618624 	 -1.594073 	 -0.572591 	 1.343430 
7745 	 -0.000753 	 1.406990 	 1.569359 	 1.147220 	 1.623885 
7746 	 -0.000466 	 1.353718 	 1.551364 	 0.058864 	 -2.968519 
7747 	 -0.000186 	 1.158936 	 1.993043 	 -0.944267 	 -2.835536 
7748 	 -0.001171 	 1.382840 	 -1.259181 	 -0.589487 	 1.450604 
7749 	 -0.000389 	 1.367813 	 -0.644676 	 -1.245381 	 0.549929 
7750 	 -0.000178 	 1.229436 	 -0.355591 	 0.969447 	 -2.958160 
7751 	 -0.000344 	 1.375633 	 0.015477 	 0.161277 	 2.924891 
7752 	 -0.000215 	 1.377352 	 -2.359691 	 0.868561 	 1.038512 
7753 	 -0.000611 	 1.281312 	 -2.382982 	 0.152284 	 3.050563 
7754 	 -0.000360 	 1.242026 	 -0.130940 	 -0.370963 	 -1.032648 
7755 	 -0.000165 	 1.215170 	 -1.055370 	 0.876433 	 -0.263161 
7756 	 -0.000183 	 1.290241 	 -0.086052 	 -1.192355 	 2.853571 
7757 	 -0.000383 	 1.342004 	 1.623086 	 0.515147 	 -1.851669 
7758 	 -0.000458 	 1.179007 	 0.979954 	 -0.348231 	 -0.613571 
7759 	 -0.000261 	 1.405607 	 -0.106899 	 -1.112987 	 2.681563 
7760 	 -0.000167 	 1.250961 	 -0.489290 	 0.096130 	 -0.931199 
7761 	 -0.000312 	 1.359425 	 -0.973955 	 0.945182 	 2.337124 
7762 	 -0.000278 	 1.363793 	 -0.410926 	 1.172749 	 2.580133 
7763 	 -0.000613 	 1.309580 	 1.673589 	 -0.078294 	 0.032956 
7764 	 -0.000431 	 1.188520 	 1.124519 	 0.472311 	 3.016465 
7765 	 -0.000198 	 1.143800 	 1.928362 	 1.099344 	 0.823971 
7766 	 -0.004390 	 1.410768 	 1.509657 	 1.427847 	 1.708635 
7767 	 -0.000248 	 1.536532 	 0.846365 	 0.800496 	 2.177450 
7768 	 -0.000852 	 1.079507 	 2.490688 	 -0.153989 	 -1.458906 
7769 	 -0.000532 	 1.216937 	 -2.756136 	 -0.847164 	 -2.010164 
7770 	 -0.000211 	 1.231250 	 1.386828 	 -0.388354 	 0.769175 
7771 	 -0.000361 	 1.463454 	 0.898117 	 1.152039 	 -1.192730 
7772 	 -0.000744 	 1.272763 	 -0.459663 	 -0.805618 	 -2.831393 
7773 	 -0.000630 	 1.382791 	 2.166396 	 -0.217659 	 -0.049888 
7774 	 -0.000364 	 1.231860 	 0.506553 	 0.476536 	 -2.943564 
7775 	 -0.000170 	 1.381994 	 -2.417349 	 0.653557 	 -2.196291 
7776 	 -0.000274 	 1.329778 	 0.402470 	 -0.879088 	 -2.378160 
7777 	 -0.000268 	 1.391120 	 -2.455950 	 0.354906 	 1.324403 
7778 	 -0.000355 	 1.300596 	 -0.667619 	 0.377802 	 -2.979530 
7779 	 -0.000421 	 1.318417 	 -1.233784 	 -0.052044 	 1.896576 
7780 	 -0.000713 	 1.339563 	 -1.104093 	 -0.857488 	 1.250146 
7781 	 -0.000163 	 1.216729 	 -1.817470 	 0.486431 	 -0.705714 
7782 	 -0.000478 	 1.159795 	 -1.733159 	 -0.182696 	 0.166661 
7783 	 -0.000662 	 1.247971 	 -0.718650 	 -1.161882 	 1.084892 
7784 	 -0.000243 	 1.214437 	 1.509876 	 -0.983402 	 -0.563536 
7785 	 -0.000363 	 1.135565 	 -2.672242 	 1.142864 	 -0.367118 
7786 	 -0.000319 	 1.236773 	 -1.283072 	 -0.148517 	 -2.250928 
7787 	 -0.000504 	 1.383227 	 -2.798627 	 -0.068455 	 -0.200757 
7788 	 -0.000496 	 1.128688 	 2.831453 	 -1.053978 	 0.948401 
7789 	 -0.000837 	 1.160432 	 1.681140 	 1.262858 	 0.504772 
7790 	 -0.000656 	 1.249797 	 2.650350 	 0.366964 	 0.623295 
7791 	 -0.000553 	 1.249409 	 -0.626970 	 -0.210259 	 -0.384697 
7792 	 -0.000206 	 1.341392 	 1.266911 	 0.170844 	 -0.907113 
7793 	 -0.000773 	 1.142595 	 -0.623509 	 0.194006 	 -1.430406 
7794 	 -0.000761 	 1.320721 	 -1.249979 	 0.776046 	 1.776608 
7795 	 -0.000616 	 1.285599 	 2.063089 	 0.939003 	 -2.727750 
7796 	 -0.000220 	 1.131900 	 -2.939394 	 0.724657 	 2.709984 
7797 	 -0.000348 	 1.251332 	 1.243067 	 0.210434 	 -0.469934 
7798 	 -0.000320 	 1.369867 	 -2.151632 	 -0.773902 	 1.316610 
7799 	 -0.000581 	 1.436074 	 1.382609 	 0.547611 	 -1.312105 
7800 	 -0.000207 	 1.270627 	 -3.130705 	 -1.084513 	 -0.353871 
7801 	 -0.000272 	 1.127902 	 2.339688 	 -0.978407 	 3.099344 
7802 	 -0.000204 	 1.190080 	 2.740281 	 -0.095621 	 1.100730 
7803 	 -0.000232 	 1.208191 	 -0.129983 	 0.902854 	 -0.726969 
7804 	 -0.000297 	 1.204104 	 1.783519 	 -1.131939 	 -2.889606 
7805 	 -0.001786 	 1.587587 	 1.367391 	 -0.419524 	 1.755451 
7806 	 -0.000300 	 1.212892 	 -2.879175 	 0.416176 	 0.461713 
7807 	 -0.000163 	 1.211177 	 0.591336 	 -0.106035 	 1.119653 
7808 	 -0.000149 	 1.367911 	 -1.834055 	 -0.498490 	 -2.144153 
7809 	 -0.000178 	 1.282154 	 1.354220 	 0.637506 	 0.444095 
7810 	 -0.001190 	 1.274214 	 0.243772 	 0.593313 	 -1.553174 
7811 	 -0.001030 	 1.413821 	 1.443333 	 -0.237105 	 1.481365 
7812 	 -0.000788 	 1.341557 	 1.256496 	 0.804401 	 1.450883 
7813 	 -0.000278 	 1.418940 	 -2.001826 	 -0.732924 	 -2.484077 
7814 	 -0.000706 	 1.094049 	 0.771452 	 -0.494100 	 3.038230 
7815 	 -0.000267 	 1.306248 	 1.838344 	 -1.198431 	 -0.394180 
7816 	 -0.000288 	 1.238457 	 -1.531976 	 1.247809 	 -0.326789 
7817 	 -0.000934 	 1.130578 	 2.337792 	 -1.186247 	 -1.387192 
7818 	 -0.000187 	 1.313720 	 1.867417 	 -0.734507 	 -2.260835 
7819 	 -0.000295 	 1.303186 	 -2.835267 	 0.505847 	 -2.541994 
7820 	 -0.000274 	 1.136526 	 -1.179011 	 -0.076326 	 0.656254 
7821 	 -0.000491 	 1.343991 	 2.477938 	 0.059256 	 3.093082 
7822 	 -0.000381 	 1.271336 	 0.038748 	 -0.186736 	 -0.793103 
7823 	 -0.000184 	 1.435486 	 -2.861361 	 0.204524 	 -2.181302 
7824 	 -0.000152 	 1.241029 	 -2.092081 	 0.093101 	 -1.026351 
7825 	 -0.000159 	 1.353615 	 -3.048400 	 0.727588 	 -2.280286 
7826 	 -0.000209 	 1.271127 	 0.825292 	 0.629106 	 1.088903 
7827 	 -0.000223 	 1.369635 	 1.623479 	 -0.403429 	 0.452769 
7828 	 -0.000738 	 1.092777 	 2.518090 	 0.377761 	 1.684253 
7829 	 -0.000196 	 1.272946 	 2.977821 	 0.507307 	 -0.904254 
7830 	 -0.000417 	 1.277144 	 -2.594558 	 -0.413340 	 -1.719373 
7831 	 -0.000286 	 1.282745 	 -2.847353 	 1.111849 	 -3.081624 
7832 	 -0.000413 	 1.266198 	 -1.097783 	 0.399914 	 0.362804 
7833 	 -0.001172 	 1.350588 	 1.637019 	 0.487876 	 1.331369 
7834 	 -0.000528 	 1.326848 	 1.789723 	 0.147329 	 1.991517 
7835 	 -0.000443 	 1.114165 	 3.014671 	 -0.690740 	 1.476160 
7836 	 -0.000205 	 1.321419 	 -2.242685 	 0.172140 	 0.921835 
7837 	 -0.000211 	 1.176889 	 -1.102442 	 0.846320 	 2.662590 
7838 	 -0.000220 	 1.113033 	 -1.921482 	 -1.196756 	 2.891208 
7839 	 -0.000270 	 1.130947 	 -1.309204 	 0.494151 	 0.592652 
7840 	 -0.000210 	 1.154080 	 0.454862 	 -1.319146 	 -2.564344 
7841 	 -0.000268 	 1.179205 	 -0.462031 	 -0.036656 	 -1.828793 
7842 	 -0.000352 	 1.284671 	 2.104388 	 0.192404 	 0.451087 
7843 	 -0.000203 	 1.314682 	 -1.602373 	 -0.653323 	 -0.997729 
7844 	 -0.000727 	 1.357946 	 1.587786 	 -1.148302 	 1.288482 
7845 	 -0.000146 	 1.170528 	 1.855692 	 0.652472 	 -2.366223 
7846 	 -0.000236 	 1.270707 	 0.837217 	 -0.850658 	 -0.239243 
7847 	 -0.000581 	 1.073586 	 0.998413 	 -0.458939 	 2.808173 
7848 	 -0.000496 	 1.106406 	 2.209916 	 0.774491 	 -1.798336 
7849 	 -0.000795 	 1.511552 	 -2.673794 	 0.270335 	 1.354555 
7850 	 -0.000370 	 1.286325 	 -0.071008 	 -0.631399 	 1.309456 
7851 	 -0.001362 	 1.322666 	 2.081799 	 -0.483307 	 -1.728967 
7852 	 -0.000509 	 1.332512 	 3.049291 	 -0.198401 	 -0.773016 
7853 	 -0.000682 	 1.400112 	 1.725556 	 -0.976769 	 -0.202100 
7854 	 -0.000221 	 1.298809 	 -0.075136 	 0.456366 	 -2.187703 
7855 	 -0.000527 	 1.149140 	 0.021808 	 -0.209218 	 -2.874460 
7856 	 -0.000580 	 1.304700 	 1.046751 	 -0.666626 	 -0.693485 
7857 	 -0.000267 	 1.297005 	 -1.540547 	 0.791211 	 -2.229370 
7858 	 -0.000116 	 1.291373 	 0.191981 	 -0.767889 	 -0.711029 
7859 	 -0.000261 	 1.505159 	 -0.836913 	 -1.342335 	 -0.271736 
7860 	 -0.000770 	 1.247592 	 2.239597 	 0.252629 	 1.558529 
7861 	 -0.000304 	 1.163623 	 -0.259156 	 0.229622 	 2.227543 
7862 	 -0.000334 	 1.207215 	 -2.882762 	 -0.054211 	 0.706887 
7863 	 -0.000289 	 1.092220 	 2.167448 	 -0.227927 	 -0.718846 
7864 	 -0.000575 	 1.223335 	 1.336772 	 -0.426752 	 2.341251 
7865 	 -0.000219 	 1.170174 	 3.028053 	 0.440514 	 -1.011751 
7866 	 -0.000290 	 1.373665 	 -2.534511 	 -0.281265 	 -2.297781 
7867 	 -0.001345 	 1.263583 	 -3.123068 	 0.081422 	 -1.601861 
7868 	 -0.000252 	 1.476239 	 1.203590 	 0.716978 	 -2.308745 
7869 	 -0.000234 	 1.200546 	 2.900005 	 -0.316547 	 -2.229308 
7870 	 -0.000205 	 1.199505 	 0.039037 	 0.657248 	 -0.841523 
7871 	 -0.000653 	 1.311475 	 -1.392142 	 -0.160600 	 1.763369 
7872 	 -0.000253 	 1.371973 	 -3.049422 	 0.984443 	 -2.470988 
7873 	 -0.000422 	 1.386760 	 -0.311545 	 -0.030506 	 3.094123 
7874 	 -0.000582 	 1.369507 	 -0.236387 	 1.436136 	 1.112920 
7875 	 -0.000320 	 1.250059 	 -1.199897 	 -0.162119 	 2.756271 
7876 	 -0.003075 	 1.359578 	 -1.961730 	 0.819625 	 1.469812 
7877 	 -0.002639 	 1.332308 	 -1.636439 	 -1.147512 	 -1.815534 
7878 	 -0.000257 	 1.239343 	 1.028640 	 0.018766 	 -0.723720 
7879 	 -0.000621 	 1.393053 	 3.134110 	 -0.110732 	 -3.107894 
7880 	 -0.000134 	 1.212583 	 2.405708 	 -0.819325 	 0.165427 
7881 	 -0.000471 	 1.139710 	 -1.385455 	 -0.082928 	 -2.938148 
7882 	 -0.000255 	 1.254673 	 -2.751610 	 -0.160847 	 2.226747 
7883 	 -0.000427 	 1.305663 	 -1.361856 	 -0.127281 	 0.023617 
7884 	 -0.000855 	 1.503229 	 1.097478 	 -0.359836 	 -1.276850 
7885 	 -0.000357 	 1.381739 	 -2.634730 	 -1.046385 	 2.579096 
7886 	 -0.000336 	 1.284687 	 -1.845776 	 -0.020731 	 -0.486362 
7887 	 -0.000395 	 1.215461 	 -1.217293 	 -0.497872 	 0.014150 
7888 	 -0.000667 	 1.207972 	 0.282324 	 0.897483 	 1.553088 
7889 	 -0.000258 	 1.293316 	 0.129784 	 -1.217545 	 -3.129220 
7890 	 -0.000378 	 1.088386 	 -0.198844 	 -1.290754 	 1.219986 
7891 	 -0.000385 	 1.178370 	 -0.013887 	 -1.400696 	 -2.325791 
7892 	 -0.000290 	 1.214608 	 -1.760324 	 0.069162 	 2.422579 
7893 	 -0.000700 	 1.301868 	 -0.668443 	 1.097441 	 1.886791 
7894 	 -0.000199 	 1.285225 	 -1.201401 	 -0.462391 	 2.547750 
7895 	 -0.000675 	 1.397536 	 -0.101863 	 0.769264 	 1.246707 
7896 	 -0.000528 	 1.415552 	 -1.304144 	 -0.749617 	 1.010441 
7897 	 -0.000413 	 1.185148 	 2.704043 	 -0.356607 	 0.377817 
7898 	 -0.000657 	 1.308256 	 -0.782783 	 -0.749932 	 -2.534054 
7899 	 -0.000380 	 1.172893 	 0.152008 	 0.161280 	 -2.663362 
7900 	 -0.000202 	 1.284831 	 -1.801301 	 1.143319 	 2.124421 
7901 	 -0.000534 	 1.483793 	 1.463356 	 -0.328736 	 1.423093 
7902 	 -0.000509 	 1.348682 	 0.580031 	 -0.945287 	 -2.483873 
7903 	 -0.001509 	 1.421142 	 -1.565084 	 1.094434 	 -1.766792 
7904 	 -0.000194 	 1.276075 	 1.049728 	 0.268379 	 -2.151550 
7905 	 -0.000558 	 1.373634 	 -2.049505 	 -0.045659 	 3.055107 
7906 	 -0.000267 	 1.347636 	 -2.108541 	 0.671892 	 1.103385 
7907 	 -0.000717 	 1.146317 	 -0.360936 	 -0.486671 	 -1.642257 
7908 	 -0.000298 	 1.248176 	 -1.309287 	 0.766218 	 0.506248 
7909 	 -0.000535 	 1.330073 	 -2.092908 	 -0.434345 	 0.112318 
7910 	 -0.000195 	 1.375497 	 -2.981323 	 -1.357652 	 -0.458011 
7911 	 -0.000339 	 1.236810 	 1.360025 	 -0.552431 	 -2.451588 
7912 	 -0.000228 	 1.231056 	 -1.940909 	 -0.946961 	 3.031765 
7913 	 -0.000410 	 1.270566 	 -2.717551 	 -0.833310 	 1.047420 
7914 	 -0.001247 	 1.117005 	 2.227078 	 0.687256 	 1.468197 
7915 	 -0.000173 	 1.205355 	 -2.895496 	 -1.026516 	 0.478774 
7916 	 -0.000761 	 1.376667 	 -1.817880 	 0.793803 	 3.038589 
7917 	 -0.000628 	 1.146608 	 0.562124 	 1.551712 	 -0.375707 
7918 	 -0.000176 	 1.246708 	 -1.322047 	 0.716619 	 -2.038229 
7919 	 -0.000432 	 1.350758 	 -1.244244 	 -0.179400 	 -1.220364 
7920 	 -0.000486 	 1.343008 	 -1.961658 	 -0.948408 	 -1.686592 
7921 	 -0.000284 	 1.304850 	 1.176850 	 0.628351 	 -1.654620 
7922 	 -0.000181 	 1.292723 	 1.377538 	 -0.260927 	 1.131880 
7923 	 -0.000240 	 1.286774 	 -1.390668 	 0.331555 	 2.721339 
7924 	 -0.000280 	 1.269180 	 -0.943656 	 -0.600824 	 1.477613 
7925 	 -0.000296 	 1.306911 	 1.381718 	 1.280997 	 2.118954 
7926 	 -0.000425 	 1.204691 	 1.977973 	 -0.337122 	 2.834314 
7927 	 -0.000320 	 1.142779 	 -2.103220 	 1.003766 	 -2.874721 
7928 	 -0.001415 	 1.355948 	 2.009148 	 0.602627 	 1.576453 
7929 	 -0.000231 	 1.472319 	 -0.879139 	 -1.080897 	 2.912574 
7930 	 -0.000330 	 1.144823 	 -0.138704 	 1.008021 	 2.033706 
7931 	 -0.000407 	 1.222268 	 -1.416679 	 -0.484800 	 -0.334542 
7932 	 -0.000205 	 1.341919 	 -1.394693 	 -1.018492 	 -3.043448 
7933 	 -0.000386 	 1.306249 	 1.514764 	 0.546732 	 1.138748 
7934 	 -0.000190 	 1.154791 	 1.594771 	 -0.806125 	 -2.572490 
7935 	 -0.000641 	 1.316585 	 2.182133 	 0.213993 	 1.935501 
7936 	 -0.000218 	 1.295707 	 -2.054707 	 -0.662286 	 -1.763070 
7937 	 -0.000343 	 1.308578 	 1.737334 	 0.451512 	 1.988088 
7938 	 -0.000316 	 1.346373 	 -3.055147 	 -0.132994 	 -1.002596 
7939 	 -0.000426 	 1.098952 	 2.255474 	 -1.198800 	 2.103060 
7940 	 -0.000388 	 1.088792 	 2.190147 	 1.095680 	 1.077033 
7941 	 -0.000415 	 1.353207 	 -1.980186 	 0.150164 	 1.412943 
7942 	 -0.000803 	 1.359965 	 3.021210 	 -0.019861 	 -0.089587 
7943 	 -0.000161 	 1.418304 	 0.240581 	 -0.550750 	 -0.869714 
7944 	 -0.000463 	 1.309633 	 2.728163 	 0.631703 	 -2.082722 
7945 	 -0.000581 	 1.324587 	 -1.129088 	 -0.212808 	 3.055778 
7946 	 -0.000316 	 1.154199 	 3.052230 	 0.282885 	 2.407826 
7947 	 -0.000765 	 1.354754 	 0.836965 	 0.354892 	 2.047655 
7948 	 -0.000357 	 1.236676 	 0.821092 	 0.011281 	 2.620505 
7949 	 -0.000307 	 1.286015 	 -1.493058 	 1.337945 	 2.404584 
7950 	 -0.000338 	 1.418537 	 -0.596133 	 1.087073 	 -0.445721 
7951 	 -0.000305 	 1.381845 	 0.293009 	 -0.065073 	 -0.947512 
7952 	 -0.000741 	 1.153900 	 0.175338 	 0.956955 	 2.008397 
7953 	 -0.000868 	 1.132074 	 -0.683629 	 1.167598 	 1.572555 
7954 	 -0.000190 	 1.174508 	 -1.779644 	 0.648582 	 -0.830847 
7955 	 -0.002645 	 1.287015 	 -1.260924 	 1.031271 	 1.469062 
7956 	 -0.000425 	 1.197765 	 -0.169830 	 1.280182 	 -1.503039 
7957 	 -0.002913 	 1.370784 	 1.659756 	 -0.182371 	 -1.488550 
7958 	 -0.000390 	 1.407885 	 -2.040097 	 0.062298 	 -0.413244 
7959 	 -0.000433 	 1.179881 	 -0.357332 	 0.008820 	 1.400263 
7960 	 -0.000569 	 1.360093 	 -2.987877 	 1.210161 	 1.602672 
7961 	 -0.000792 	 1.461021 	 0.664043 	 -0.034718 	 0.174095 
7962 	 -0.000171 	 1.335315 	 -1.688317 	 0.152130 	 -1.218640 
7963 	 -0.000490 	 1.352471 	 -2.682558 	 0.266976 	 -1.083849 
7964 	 -0.000317 	 1.485267 	 3.126778 	 -0.376552 	 0.446981 
7965 	 -0.001775 	 1.442070 	 1.515439 	 -0.710224 	 -1.459130 
7966 	 -0.000486 	 1.393449 	 0.744206 	 -0.233903 	 0.774687 
