name,x,y
000270@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6185,2636
000271@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,349,353
000272@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,228,5955
000273@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6962,6125
000274@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5322,3381
000276@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3698,5024
000277@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,256,1424
000278@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4930,2655
000279@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4424,1558
000284@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6856,4471
000286@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6183,1935
000287@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4762,6345
000288@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4051,7037
000290@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4000,2896
